ID,cluster_id,valid,team_list,author_list,goal_list
552,cluster595,T,"[""team1441"",""team3462"",""team1904"",""team3584"",""team3611"",""team4198"",""team3881"",""team2066"",""team3610""]","[""ID071657"",""ID071658"",""ID069355"",""ID071666"",""ID071656"",""ID021318"",""ID071667"",""ID034746"",""ID067628"",""ID034746"",""ID070528"",""ID060973"",""ID021318"",""ID067438"",""ID015147"",""ID020410"",""ID005190"",""ID040901"",""ID072046"",""ID072496"",""ID072045"",""ID093153"",""ID071656"",""ID034746"",""ID026167"",""ID021318"",""ID023629"",""ID066480"",""ID060973"",""ID031470"",""ID000442"",""ID006704"",""ID066479"",""ID024122"",""ID067372"",""ID062604"",""ID015147"",""ID029007"",""ID007666"",""ID060973"",""ID031519"",""ID071653"",""ID070528"",""ID092947"",""ID071652"",""ID063348"",""ID000442"",""ID063349"",""ID006704"",""ID063347""]","[""F3"",""A2""]"
553,cluster596,F,"[""team1381"",""team1157"",""team4090"",""team3030"",""team3009"",""team2011"",""team2793""]","[""ID077722"",""ID066985"",""ID053701"",""ID001180"",""ID044178"",""ID077715"",""ID065108"",""ID094527"",""ID055852"",""ID077716"",""ID094535"",""ID063140"",""ID077717"",""ID017083"",""ID001180"",""ID077718"",""ID064943"",""ID024330"",""ID067907"",""ID063140"",""ID065108"",""ID001180"",""ID091651"",""ID039656"",""ID066293"",""ID024330"",""ID064739"",""ID063140"",""ID066938"",""ID066939"",""ID066963"",""ID064943"",""ID041593"",""ID066935"",""ID066936"",""ID066937"",""ID024330"",""ID001152"",""ID063746"",""ID046022""]","[""B2""]"
554,cluster597,F,"[""team356"",""team157"",""team3623"",""team355""]","[""ID071646"",""ID033452"",""ID043037"",""ID072490"",""ID071714"",""ID071712"",""ID072491"",""ID071709"",""ID093152"",""ID017627"",""ID071843"",""ID028733"",""ID026020"",""ID035843"",""ID071711"",""ID071710"",""ID071713"",""ID020526"",""ID092962"",""ID019312"",""ID071685"",""ID020260"",""ID051941"",""ID072487"",""ID066973"",""ID072488"",""ID087288"",""ID023699"",""ID072486"",""ID096119"",""ID072577"",""ID035843"",""ID090510"",""ID071711"",""ID096438"",""ID086286"",""ID090519"",""ID086383"",""ID043037"",""ID084290"",""ID090518"",""ID071711"",""ID087705"",""ID066973"",""ID087704"",""ID035843""]","[""A1""]"
555,cluster598,T,"[""team73"",""team1606"",""team493"",""team3811""]","[""ID072337"",""ID071646"",""ID045361"",""ID068055"",""ID071647"",""ID071648"",""ID063386"",""ID005718"",""ID019256"",""ID066576"",""ID060950"",""ID093101"",""ID060946"",""ID002212"",""ID036620"",""ID072336"",""ID013383"",""ID025315"",""ID016385"",""ID043825"",""ID019615"",""ID068036"",""ID060947"",""ID071845"",""ID060949"",""ID045615"",""ID060945"",""ID060947"",""ID012307"",""ID060950"",""ID034746"",""ID060948"",""ID045615"",""ID066576"",""ID018369"",""ID023542"",""ID042409"",""ID071819"",""ID010401"",""ID071833"",""ID071802"",""ID016385""]","[""F1"",""G4"",""A2""]"
556,cluster599,F,"[""team3501"",""team4042""]","[""ID036207"",""ID061843"",""ID061845"",""ID057166"",""ID061844"",""ID044326"",""ID041739"",""ID044326"",""ID014282"",""ID012852"",""ID026731"",""ID070321""]","[""A1""]"
557,cluster6,F,"[""team434"",""team1949""]","[""ID083393"",""ID083395"",""ID083394"",""ID030204"",""ID095717"",""ID083394"",""ID095724"",""ID095722"",""ID095723""]","[""A2""]"
558,cluster60,F,"[""team1393"",""team2340""]","[""ID061098"",""ID061101"",""ID061100"",""ID061097"",""ID063613"",""ID061099"",""ID063614"",""ID063612"",""ID085234"",""ID085236"",""ID085235"",""ID061097"",""ID085233"",""ID018674"",""ID026870""]","[""B1""]"
559,cluster600,F,"[""team1407"",""team660""]","[""ID048711"",""ID084917"",""ID061628"",""ID086588"",""ID084713"",""ID069216"",""ID084813"",""ID021385"",""ID085468"",""ID084715"",""ID048711"",""ID084714"",""ID085467"",""ID084716"",""ID001500"",""ID085466""]","[""A1""]"
560,cluster601,F,"[""team1683"",""team2727""]","[""ID005795"",""ID092540"",""ID031866"",""ID032116"",""ID070048"",""ID070050"",""ID028792"",""ID070049"",""ID042866"",""ID032116"",""ID048868"",""ID017960""]","[""A1""]"
561,cluster602,F,"[""team797"",""team863"",""team2726"",""team4135""]","[""ID060876"",""ID051699"",""ID001235"",""ID060629"",""ID070492"",""ID057994"",""ID028310"",""ID033526"",""ID050509"",""ID070187"",""ID030596"",""ID008645"",""ID000516"",""ID070033"",""ID063038"",""ID017751"",""ID070189"",""ID092577"",""ID016924"",""ID065825"",""ID015544"",""ID001235"",""ID070140"",""ID017751"",""ID003179"",""ID051709"",""ID009036"",""ID092541"",""ID032116"",""ID070139"",""ID043374"",""ID010034"",""ID001235"",""ID032116"",""ID070385"",""ID038438"",""ID070403"",""ID051732"",""ID067508"",""ID041739"",""ID026731"",""ID000516"",""ID067509""]","[""A1""]"
562,cluster603,T,"[""team4073"",""team3671"",""team1375""]","[""ID071755"",""ID019312"",""ID022596"",""ID020260"",""ID092993"",""ID003268"",""ID071879"",""ID022596"",""ID011898"",""ID012308"",""ID071494"",""ID092902"",""ID012308"",""ID051901"",""ID071495""]","[""A1"",""D1""]"
563,cluster604,F,"[""team106:7"",""team106:21""]","[""ID066929"",""ID062480"",""ID060667"",""ID000057"",""ID058540"",""ID040459"",""ID000396"",""ID063863"",""ID069338"",""ID061891"",""ID044998"",""ID064591"",""ID019182"",""ID062480"",""ID030069"",""ID040459""]","[""B2""]"
564,cluster605,T,"[""team106:4"",""team106:40"",""team106:43"",""team2171"",""team3538"",""team2170"",""team1289""]","[""ID062542"",""ID064992"",""ID058573"",""ID018591"",""ID000072"",""ID031347"",""ID025991"",""ID064588"",""ID019182"",""ID000396"",""ID061631"",""ID030069"",""ID064640"",""ID064993"",""ID061629"",""ID048822"",""ID038417"",""ID062541"",""ID048325"",""ID064592"",""ID019182"",""ID048822"",""ID061629"",""ID058573"",""ID048325"",""ID085671"",""ID064592"",""ID084756"",""ID019182"",""ID058573"",""ID061629"",""ID061631"",""ID061633"",""ID013359"",""ID061628"",""ID061632"",""ID001898"",""ID019182"",""ID037445"",""ID086516"",""ID061633"",""ID088108"",""ID061629"",""ID088107"",""ID061630"",""ID013359"",""ID061628"",""ID061627""]","[""A1"",""B2""]"
565,cluster606,F,"[""team1632"",""team2845"",""team2642"",""team3119"",""team3120"",""team1133""]","[""ID071627"",""ID071771"",""ID043784"",""ID065025"",""ID045900"",""ID025784"",""ID071772"",""ID072202"",""ID071628"",""ID092937"",""ID092975"",""ID092936"",""ID092938"",""ID071625"",""ID071770"",""ID020260"",""ID047897"",""ID001829"",""ID032365"",""ID071595"",""ID004703"",""ID071594"",""ID020260"",""ID095038"",""ID007341"",""ID079818"",""ID020260"",""ID031733"",""ID016606"",""ID004703"",""ID047897"",""ID072338"",""ID004703"",""ID071784"",""ID047897"",""ID071850"",""ID004703"",""ID045787"",""ID071849""]","[""A1""]"
566,cluster607,T,"[""team713"",""team1695"",""team1126"",""team3270""]","[""ID071715"",""ID002212"",""ID071716"",""ID013035"",""ID065025"",""ID092935"",""ID046296"",""ID071717"",""ID071625"",""ID002162"",""ID071626"",""ID072199"",""ID072200"",""ID065025"",""ID072197"",""ID072198"",""ID061697"",""ID061699"",""ID069034"",""ID065025"",""ID024779"",""ID061696"",""ID061697"",""ID061699""]","[""A1"",""B1""]"
567,cluster608,T,"[""team2426"",""team106:34"",""team2453"",""team340""]","[""ID036859"",""ID000457"",""ID096330"",""ID000396"",""ID013829"",""ID096331"",""ID012084"",""ID096329"",""ID097116"",""ID028291"",""ID062499"",""ID081349"",""ID080683"",""ID081348"",""ID029226"",""ID066242"",""ID062499"",""ID059748"",""ID066243"",""ID062965"",""ID062966"",""ID063911"",""ID030227"",""ID029226"",""ID059748"",""ID063912"",""ID080517"",""ID029226"",""ID014647"",""ID036905"",""ID061014"",""ID017362"",""ID080518""]","[""A1"",""B1"",""B2""]"
568,cluster609,F,"[""team2114"",""team2359""]","[""ID086192"",""ID078626"",""ID084982"",""ID086191"",""ID086015"",""ID086193"",""ID086728"",""ID085319"",""ID086194"",""ID084988"",""ID063553"",""ID068444"",""ID085319"",""ID084988"",""ID064581""]","[""A2""]"
569,cluster61,T,"[""team286"",""team285""]","[""ID042933"",""ID070646"",""ID070645"",""ID021693"",""ID007788"",""ID016534"",""ID081934"",""ID007788"",""ID070646""]","[""D4"",""B3""]"
570,cluster610,T,"[""team639"",""team4033"",""team2893""]","[""ID067632"",""ID029416"",""ID067772"",""ID085116"",""ID062598"",""ID085114"",""ID096019"",""ID096020"",""ID029416"",""ID002795"",""ID085838"",""ID067772"",""ID084870"",""ID085838"",""ID086555"",""ID086554""]","[""A1"",""A2""]"
571,cluster611,F,"[""team2996"",""team2995"",""team2420""]","[""ID000937"",""ID039360"",""ID023737"",""ID043880"",""ID020783"",""ID039360"",""ID035850"",""ID026928"",""ID000937"",""ID023737"",""ID058364"",""ID037979"",""ID043880"",""ID007202"",""ID062606"",""ID023309"",""ID054794"",""ID024487""]","[""B2""]"
572,cluster612,T,"[""team848"",""team4119"",""team222"",""team1297"",""team1637""]","[""ID066005"",""ID091378"",""ID019955"",""ID016664"",""ID030006"",""ID006526"",""ID041049"",""ID066006"",""ID064564"",""ID066004"",""ID041081"",""ID044984"",""ID015388"",""ID066003"",""ID005061"",""ID006009"",""ID066007"",""ID037362"",""ID055479"",""ID044034"",""ID061889"",""ID006372"",""ID067384"",""ID073044"",""ID006526"",""ID081173"",""ID033178"",""ID047806"",""ID009441"",""ID006526"",""ID027102"",""ID066005"",""ID013089"",""ID044984"",""ID027102"",""ID060782"",""ID013089"",""ID060785""]","[""A1"",""G2""]"
573,cluster613,T,"[""team263"",""team2882""]","[""ID060788"",""ID027102"",""ID013089"",""ID060784"",""ID060783"",""ID060780"",""ID060786"",""ID060787"",""ID063582"",""ID065859"",""ID065861"",""ID065862"",""ID091475"",""ID005199"",""ID065860"",""ID060787"",""ID039051""]","[""C1"",""G2""]"
574,cluster614,T,"[""team2070"",""team628"",""team681"",""team1488"",""team2862"",""team155"",""team3062"",""team2415"",""team2069"",""team1550""]","[""ID069201"",""ID092229"",""ID069200"",""ID069202"",""ID087106"",""ID065452"",""ID069203"",""ID013713"",""ID067471"",""ID069204"",""ID048132"",""ID013713"",""ID064502"",""ID015828"",""ID016455"",""ID091180"",""ID084852"",""ID084851"",""ID061528"",""ID065078"",""ID013713"",""ID084850"",""ID033708"",""ID023445"",""ID088178"",""ID013713"",""ID061527"",""ID013713"",""ID086930"",""ID086931"",""ID086932"",""ID089780"",""ID006765"",""ID088715"",""ID013713"",""ID010998"",""ID020132"",""ID065452"",""ID034627"",""ID091710"",""ID090140"",""ID090139"",""ID085592"",""ID097021"",""ID087106"",""ID086188"",""ID069200"",""ID087871"",""ID096553"",""ID086985"",""ID027422"",""ID087106"",""ID066993""]","[""A1"",""F1""]"
575,cluster615,F,"[""team3519"",""team3202"",""team2686""]","[""ID092078"",""ID062651"",""ID046955"",""ID034244"",""ID060967"",""ID059945"",""ID060968"",""ID020189"",""ID021258"",""ID060969"",""ID069009"",""ID020189"",""ID060968"",""ID060969"",""ID095991"",""ID060968"",""ID084922""]","[""A2""]"
576,cluster616,T,"[""team175"",""team3081"",""team2665""]","[""ID096122"",""ID062488"",""ID085533"",""ID068561"",""ID084679"",""ID068572"",""ID084345"",""ID005514"",""ID044178"",""ID085684"",""ID085685"",""ID084346"",""ID084680"",""ID085683"",""ID062488"",""ID000908"",""ID086693"",""ID084908"",""ID000908"",""ID004552"",""ID082362"",""ID082361"",""ID036088""]","[""B2"",""A1"",""A2""]"
577,cluster617,F,"[""team1415"",""team1416""]","[""ID083293"",""ID096141"",""ID085944"",""ID064497"",""ID085944"",""ID085976"",""ID087215"",""ID087213"",""ID085977""]","[""B2""]"
578,cluster618,F,"[""team1908"",""team2071""]","[""ID069200"",""ID084956"",""ID084959"",""ID090249"",""ID069200"",""ID097014"",""ID087864"",""ID084959""]","[""B4""]"
579,cluster619,T,"[""team460"",""team831""]","[""ID084954"",""ID024206"",""ID084957"",""ID090623"",""ID089984"",""ID085479"",""ID084956"",""ID085477"",""ID084959"",""ID084958"",""ID084955"",""ID069586"",""ID090471"",""ID025995"",""ID085478"",""ID089985"",""ID035977"",""ID011171"",""ID069586"",""ID069584"",""ID061518"",""ID069585""]","[""B1"",""B4""]"
580,cluster62,F,"[""team4174"",""team1087""]","[""ID038471"",""ID063599"",""ID047059"",""ID092920"",""ID004368"",""ID071482"",""ID036282"",""ID047059""]","[""B3""]"
581,cluster620,F,"[""team106:18"",""team106:16""]","[""ID086836"",""ID086766"",""ID002170"",""ID016161"",""ID060094"",""ID086624"",""ID044178"",""ID086837"",""ID086839"",""ID086838"",""ID086837"",""ID044178"",""ID085967"",""ID086766"",""ID061150"",""ID002170""]","[""B2""]"
582,cluster621,F,"[""team2059"",""team3080""]","[""ID096946"",""ID085858"",""ID097000"",""ID085859"",""ID090122"",""ID079903"",""ID079900"",""ID087099"",""ID061907"",""ID068704"",""ID090121"",""ID084743"",""ID062488"",""ID087520"",""ID085189"",""ID061907""]","[""A1""]"
583,cluster622,T,"[""team1612"",""team3208""]","[""ID087924"",""ID087925"",""ID087922"",""ID087923"",""ID041933"",""ID087926"",""ID003204"",""ID043762"",""ID097063"",""ID043762"",""ID090551"",""ID090550"",""ID085031""]","[""G4"",""B1""]"
584,cluster623,T,"[""team1661"",""team98""]","[""ID086061"",""ID086060"",""ID060651"",""ID060649"",""ID086730"",""ID086059"",""ID086058"",""ID085766"",""ID011718"",""ID060649"",""ID028563"",""ID085767""]","[""A1"",""B2""]"
585,cluster624,T,"[""team106:24"",""team106:26"",""team106:32"",""team2872"",""team2408"",""team4034"",""team4154""]","[""ID060804"",""ID036859"",""ID060806"",""ID034447"",""ID086830"",""ID086832"",""ID086831"",""ID060805"",""ID036859"",""ID060806"",""ID034447"",""ID081452"",""ID034665"",""ID018538"",""ID086499"",""ID086500"",""ID060805"",""ID036859"",""ID061848"",""ID081453"",""ID081452"",""ID006576"",""ID036859"",""ID062493"",""ID096096"",""ID006576"",""ID062494"",""ID088731"",""ID036859"",""ID066167"",""ID018538"",""ID086324"",""ID028291"",""ID085402"",""ID013829"",""ID066925"",""ID060434"",""ID053908"",""ID066926""]","[""B2"",""F2""]"
586,cluster625,F,"[""team106:23"",""team2629""]","[""ID036859"",""ID010239"",""ID085062"",""ID062488"",""ID044178"",""ID085061"",""ID085060"",""ID085059"",""ID085844"",""ID085843"",""ID036859"",""ID062488""]","[""B2""]"
587,cluster626,T,"[""team1283"",""team3899"",""team1446"",""team2662""]","[""ID086818"",""ID061848"",""ID088932"",""ID088931"",""ID089715"",""ID079599"",""ID082312"",""ID025872"",""ID001510"",""ID039831"",""ID000487"",""ID025266"",""ID070193"",""ID044624"",""ID070441"",""ID010614"",""ID001088"",""ID070643"",""ID070644"",""ID041101"",""ID064751"",""ID064752"",""ID062521""]","[""B2"",""B1""]"
588,cluster627,T,"[""team3497"",""team1532""]","[""ID064752"",""ID078912"",""ID078913"",""ID078911"",""ID041101"",""ID079263"",""ID079261"",""ID041101"",""ID079262""]","[""C1"",""B2""]"
589,cluster628,F,"[""team983"",""team2836"",""team3938""]","[""ID067244"",""ID067247"",""ID067243"",""ID025802"",""ID067245"",""ID067246"",""ID064616"",""ID004045"",""ID047097"",""ID003699"",""ID047097"",""ID060553"",""ID063084"",""ID091024"",""ID065018"",""ID065017"",""ID065016"",""ID061606""]","[""A1""]"
590,cluster629,T,"[""team486"",""team2488"",""team3552""]","[""ID066057"",""ID012089"",""ID020590"",""ID064181"",""ID064179"",""ID066059"",""ID066058"",""ID049237"",""ID014310"",""ID064179"",""ID064181"",""ID064180"",""ID002687"",""ID009448"",""ID067011"",""ID049237"",""ID067010"",""ID041926""]","[""A1"",""G1""]"
591,cluster63,F,"[""team1484"",""team1485""]","[""ID061787"",""ID061783"",""ID061788"",""ID010383"",""ID061784"",""ID061786"",""ID025077"",""ID061786"",""ID061783"",""ID061785""]","[""E2""]"
592,cluster630,F,"[""team904"",""team2120"",""team910""]","[""ID059598"",""ID017627"",""ID058926"",""ID071897"",""ID092996"",""ID071896"",""ID046495"",""ID066061"",""ID071895"",""ID004743"",""ID071898"",""ID064179"",""ID017627"",""ID013786"",""ID058926"",""ID071840"",""ID072306"",""ID066061"",""ID071839"",""ID092989""]","[""A1""]"
593,cluster631,T,"[""team1792"",""team2963"",""team763"",""team3048""]","[""ID013759"",""ID091700"",""ID066775"",""ID090058"",""ID033556"",""ID090464"",""ID066774"",""ID018919"",""ID060996"",""ID086479"",""ID062490"",""ID065031"",""ID001013"",""ID013759"",""ID084185"",""ID022279"",""ID048222"",""ID037487"",""ID068392"",""ID068642"",""ID013759"",""ID026774"",""ID068643"",""ID068641"",""ID079593"",""ID090730"",""ID090464"",""ID018919""]","[""A1"",""B1""]"
594,cluster632,T,"[""team106:8"",""team1498"",""team1499""]","[""ID081313"",""ID066929"",""ID007342"",""ID064981"",""ID060293"",""ID035841"",""ID063107"",""ID069338"",""ID062499"",""ID061559"",""ID040747"",""ID069324"",""ID067941"",""ID057061"",""ID006384"",""ID061137"",""ID063117"",""ID011505"",""ID041837"",""ID048478"",""ID065412"",""ID063118"",""ID057492"",""ID009459"",""ID048478"",""ID047862"",""ID018783"",""ID018071"",""ID048478"",""ID091267"",""ID091266"",""ID058794""]","[""B1"",""G3""]"
595,cluster633,F,"[""team804"",""team803""]","[""ID043619"",""ID021829"",""ID065114"",""ID092125"",""ID022900"",""ID001013"",""ID065115"",""ID043619"",""ID056042"",""ID065113"",""ID071634"",""ID065115""]","[""A1""]"
596,cluster634,F,"[""team3241"",""team4045"",""team2456"",""team4044""]","[""ID052784"",""ID082350"",""ID017790"",""ID082383"",""ID082204"",""ID047070"",""ID001013"",""ID082351"",""ID053090"",""ID046143"",""ID082093"",""ID082169"",""ID082168"",""ID047070"",""ID053090"",""ID082432"",""ID053090"",""ID082433"",""ID019946"",""ID082431"",""ID082169"",""ID013998"",""ID043615"",""ID053090""]","[""B1""]"
597,cluster635,F,"[""team2156"",""team1835""]","[""ID026877"",""ID068200"",""ID015721"",""ID000397"",""ID023627"",""ID012256"",""ID071621"",""ID071620"",""ID061702"",""ID000397"",""ID071623"",""ID071622""]","[""""]"
598,cluster636,F,"[""team3222"",""team3229""]","[""ID093014"",""ID072041"",""ID015721"",""ID019312"",""ID072072"",""ID072042"",""ID072040"",""ID019312"",""ID071714"",""ID092968"",""ID092969"",""ID009695"",""ID071741""]","[""A1""]"
599,cluster637,F,"[""team163"",""team3917""]","[""ID062156"",""ID093514"",""ID070028"",""ID005051"",""ID002146"",""ID027016"",""ID005051"",""ID092778""]","[""G4""]"
600,cluster638,T,"[""team1362"",""team3959"",""team2685"",""team4062""]","[""ID070027"",""ID069376"",""ID005051"",""ID070656"",""ID027016"",""ID030030"",""ID070942"",""ID005051"",""ID070657"",""ID059282"",""ID027784"",""ID092685"",""ID070656"",""ID092686"",""ID069376"",""ID047622"",""ID085551"",""ID045473""]","[""A1"",""G4""]"
601,cluster639,T,"[""team224"",""team3029"",""team682"",""team246"",""team247""]","[""ID084862"",""ID062956"",""ID085679"",""ID038469"",""ID004460"",""ID084863"",""ID039246"",""ID010302"",""ID084865"",""ID085682"",""ID087919"",""ID062504"",""ID085845"",""ID026980"",""ID096356"",""ID061724"",""ID084864"",""ID036507"",""ID085847"",""ID041148"",""ID062504"",""ID012733"",""ID089794"",""ID048663"",""ID064985"",""ID086043"",""ID062505"",""ID064497"",""ID086240"",""ID036507"",""ID061528"",""ID086241"",""ID037980"",""ID063660"",""ID096552"",""ID061724"",""ID005167"",""ID087867"",""ID081418"",""ID096613"",""ID085846"",""ID001277"",""ID061724"",""ID086404"",""ID084862"",""ID027522"",""ID079595""]","[""A1"",""B2""]"
602,cluster64,F,"[""team951"",""team3447""]","[""ID027062"",""ID083438"",""ID083437"",""ID064827"",""ID019484"",""ID083418"",""ID083417"",""ID064827""]","[""G1""]"
603,cluster640,T,"[""team346"",""team249"",""team854"",""team345""]","[""ID080546"",""ID001497"",""ID035470"",""ID060460"",""ID064901"",""ID080543"",""ID080786"",""ID021455"",""ID080907"",""ID061653"",""ID026408"",""ID040780"",""ID080545"",""ID061652"",""ID005086"",""ID080787"",""ID068947"",""ID068946"",""ID080544"",""ID040780"",""ID093887"",""ID074875"",""ID063652"",""ID000043"",""ID009764"",""ID022958"",""ID062368"",""ID066698"",""ID056980"",""ID074771"",""ID046683"",""ID063920"",""ID061654"",""ID035470"",""ID061651"",""ID021455"",""ID068946"",""ID059826"",""ID068948"",""ID068947""]","[""B1"",""D1""]"
604,cluster641,F,"[""team1923"",""team4189"",""team2000"",""team4159""]","[""ID081076"",""ID081075"",""ID038650"",""ID014713"",""ID069390"",""ID060498"",""ID081074"",""ID000043"",""ID063653"",""ID041020"",""ID046583"",""ID000043"",""ID047005"",""ID072210"",""ID093076"",""ID000043"",""ID015901"",""ID081108"",""ID041020"",""ID081109"",""ID055622"",""ID052290""]","[""D1""]"
605,cluster642,F,"[""team1445"",""team1444""]","[""ID011878"",""ID027872"",""ID093309"",""ID073118"",""ID073117"",""ID073115"",""ID073116"",""ID003289"",""ID042638"",""ID036232"",""ID093287"",""ID073043"",""ID027872"",""ID003289""]","[""A1""]"
606,cluster643,F,"[""team1363"",""team1361"",""team1364""]","[""ID084867"",""ID070027"",""ID087498"",""ID096947"",""ID070027"",""ID004190"",""ID069412"",""ID062793"",""ID091551"",""ID070027"",""ID087498"",""ID088061"",""ID087985""]","[""G4""]"
607,cluster644,T,"[""team95"",""team2683"",""team96""]","[""ID030013"",""ID024388"",""ID069412"",""ID062793"",""ID028431"",""ID053716"",""ID069414"",""ID045295"",""ID004190"",""ID062793"",""ID006914"",""ID007736"",""ID024012"",""ID062792"",""ID073861"",""ID038294"",""ID035847"",""ID045295"",""ID043151"",""ID093471"",""ID043814""]","[""G4"",""F1""]"
608,cluster645,T,"[""team106:25"",""team4122""]","[""ID038093"",""ID084682"",""ID095951"",""ID062499"",""ID034530"",""ID062484"",""ID061545"",""ID038628"",""ID067699"",""ID095951""]","[""B1"",""B2""]"
609,cluster646,T,"[""team159"",""team4193""]","[""ID034342"",""ID046934"",""ID036194"",""ID021570"",""ID084305"",""ID029890"",""ID005681"",""ID084304"",""ID063118"",""ID063116"",""ID087551"",""ID088917"",""ID030222"",""ID029860"",""ID087552"",""ID007342"",""ID067754"",""ID091910"",""ID022348""]","[""B1"",""F3""]"
610,cluster647,F,"[""team1110"",""team3061"",""team3764"",""team2816""]","[""ID088263"",""ID087966"",""ID026100"",""ID013460"",""ID087968"",""ID085925"",""ID062499"",""ID072423"",""ID088264"",""ID086608"",""ID090381"",""ID086607"",""ID086609"",""ID087967"",""ID019459"",""ID086220"",""ID038093"",""ID061579"",""ID038093"",""ID077740"",""ID069262"",""ID061579"",""ID017925"",""ID063398"",""ID043141"",""ID047953"",""ID038093"",""ID023391"",""ID085035"",""ID064329"",""ID000795"",""ID023391""]","[""B1""]"
611,cluster648,T,"[""team103"",""team2475"",""team1023""]","[""ID046312"",""ID086225"",""ID074023"",""ID087869"",""ID070686"",""ID085177"",""ID086224"",""ID084634"",""ID043141"",""ID038093"",""ID069262"",""ID087868"",""ID085439"",""ID070686"",""ID085440"",""ID072006"",""ID072006"",""ID085439"",""ID085800"",""ID085799""]","[""E2"",""B1""]"
612,cluster649,F,"[""team3165"",""team3324"",""team3295""]","[""ID050072"",""ID064617"",""ID091261"",""ID064962"",""ID064965"",""ID062505"",""ID062070"",""ID091262"",""ID051568"",""ID064963"",""ID091260"",""ID090367"",""ID062070"",""ID069199"",""ID084914"",""ID069313"",""ID069197"",""ID062705"",""ID063246"",""ID069312"",""ID069199"",""ID055499""]","[""B2""]"
613,cluster65,T,"[""team1856"",""team3349"",""team3624"",""team3314"",""team2831""]","[""ID032624"",""ID011410"",""ID064939"",""ID097057"",""ID090529"",""ID015696"",""ID081396"",""ID064939"",""ID062442"",""ID066734"",""ID062442"",""ID064939"",""ID062441"",""ID091855"",""ID065794"",""ID064939"",""ID089379"",""ID089380"",""ID062442"",""ID081443"",""ID062441"",""ID081444""]","[""B3"",""D3""]"
614,cluster650,F,"[""team291"",""team290""]","[""ID051697"",""ID033743"",""ID060593"",""ID038298"",""ID006140"",""ID076713"",""ID020564"",""ID012345"",""ID067343"",""ID002821"",""ID064516"",""ID017414"",""ID021813"",""ID006140""]","[""A1""]"
615,cluster651,F,"[""team3666"",""team2334""]","[""ID021727"",""ID060896"",""ID065449"",""ID000514"",""ID034760"",""ID091595"",""ID065449"",""ID066319"",""ID066069""]","[""A1""]"
616,cluster652,F,"[""team3329"",""team1049""]","[""ID085351"",""ID005334"",""ID085349"",""ID096062"",""ID060849"",""ID085350"",""ID027396"",""ID010685"",""ID096063"",""ID085431"",""ID060849"",""ID085432"",""ID085429"",""ID085430""]","[""""]"
617,cluster653,F,"[""team3033"",""team2552"",""team2553""]","[""ID066898"",""ID065142"",""ID096487"",""ID030982"",""ID086915"",""ID041338"",""ID084905"",""ID087573"",""ID060564"",""ID060566"",""ID041338"",""ID060565"",""ID060567"",""ID060568"",""ID032976"",""ID051163"",""ID060568"",""ID041338"",""ID055535""]","[""A1""]"
618,cluster654,T,"[""team2919"",""team459""]","[""ID083293"",""ID087523"",""ID009988"",""ID018783"",""ID095891"",""ID087524"",""ID001531"",""ID000057"",""ID040322"",""ID007765""]","[""B2"",""B1""]"
619,cluster655,T,"[""team1766"",""team1844"",""team1226""]","[""ID006709"",""ID029088"",""ID037442"",""ID073878"",""ID049056"",""ID093494"",""ID073879"",""ID013239"",""ID017894"",""ID093475"",""ID002821"",""ID018955"",""ID073019"",""ID015033"",""ID022810"",""ID093477"",""ID093275"",""ID093476"",""ID040855"",""ID073875"",""ID041348"",""ID073876"",""ID016870"",""ID073877"",""ID048208"",""ID023801"",""ID012858"",""ID068244"",""ID069540"",""ID069541"",""ID002821"",""ID043147"",""ID030788"",""ID091067"",""ID041348""]","[""F1"",""B1"",""A2""]"
620,cluster656,F,"[""team244"",""team729""]","[""ID080412"",""ID064879"",""ID080413"",""ID026096"",""ID038296"",""ID015748"",""ID039856"",""ID027840"",""ID050528"",""ID015948"",""ID058567"",""ID064484"",""ID004499"",""ID095139"",""ID002765"",""ID064878"",""ID066816"",""ID064485"",""ID024952"",""ID066409"",""ID049930"",""ID020162"",""ID066410"",""ID055106""]","[""B3""]"
621,cluster657,T,"[""team3276"",""team508"",""team3423"",""team3422"",""team2385""]","[""ID067446"",""ID062997"",""ID045388"",""ID087938"",""ID067447"",""ID057492"",""ID057492"",""ID062997"",""ID089914"",""ID086419"",""ID089915"",""ID087470"",""ID087290"",""ID085634"",""ID062997"",""ID089741"",""ID087470"",""ID085634"",""ID084296"",""ID087290"",""ID084160"",""ID022911"",""ID096439"",""ID084196""]","[""B2"",""F1"",""A2""]"
622,cluster658,T,"[""team106:20"",""team454""]","[""ID063117"",""ID061671"",""ID061016"",""ID064614"",""ID068271"",""ID068665"",""ID090630"",""ID068663"",""ID019013"",""ID042675"",""ID027469"",""ID061016"",""ID064762""]","[""E2"",""B2""]"
623,cluster659,F,"[""team790"",""team1188"",""team3994"",""team3987""]","[""ID063674"",""ID061670"",""ID096162"",""ID092130"",""ID085882"",""ID061675"",""ID061130"",""ID034627"",""ID056206"",""ID016779"",""ID061671"",""ID049282"",""ID061672"",""ID062745"",""ID061669"",""ID020631"",""ID061674"",""ID061668"",""ID093130"",""ID072438"",""ID034088"",""ID066379"",""ID061674"",""ID087702"",""ID061670"",""ID061674"",""ID087701"",""ID087423"",""ID061554"",""ID061674"",""ID087424""]","[""A1""]"
